canonical_identity	entry_format_version	entry_id	inclusion_source_ids	inclusion_sources	inclusion_status	limitations	original_identifier	rejection_reason	resistance_axes	resolution_status	role_annotation	universe_type
symbol:FOXP3|entrez:50943	v0.5.0	tue_f48e72dc23aee41f7d353cfd53eb2baddb83b498e05d8792fcd1dc57c09d9b29	"[""tus_6a08875435969714f5cbdfa29fb81251487b2aa6511121433027985e2091780c""]"	"[{""dataset_version"": ""benchmark_v1"", ""inclusion_rule"": ""policy-required benchmark union"", ""limitations"": [], ""source_class"": ""benchmark_union"", ""source_record_id"": ""symbol:FOXP3|entrez:50943""}]"	included	[]	FOXP3		"[""treg_suppression""]"	resolved_exact	Treg-suppression marker / possible IO-combination target	discovery
symbol:FUBP1|entrez:8880	v0.5.0	tue_379351e585e1be4615ea24a6d5dfa0c4786d3911adee0d2f5f85d4899cfaf9c0	"[""tus_f54b707e86b5836598e38d3bb9c7409f50e910b2811216ce74e783a855cb91b4""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000162613""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	FUBP1		"[""other_unresolved""]"	resolved_exact		discovery
symbol:GATA2|entrez:2624	v0.5.0	tue_e7c72d0ed8fc2710828b32505df2dba7e90a32a1bba4ec39df423bec6d8a80f3	"[""tus_c795f18d26ab9b0cf43181562d24f9b6b5ec19bb1d63f8399677b7e0f99943e0""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000179348""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	GATA2		"[""other_unresolved""]"	resolved_exact		discovery
symbol:GNA11|entrez:2767	v0.5.0	tue_c1e908bf5a7ba57f0fe3cc1c1ce33d0f21beeb995aef908bc3bbdc6cdbb964b1	"[""tus_a0ab346c4b12e05948af4e59e7af27a2b9d78b58cae64d1c1a45954dd89fc7bd""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000088256""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	GNA11		"[""other_unresolved""]"	resolved_exact		discovery
symbol:GNAQ|entrez:2776	v0.5.0	tue_15bc8ea2e00b829e37061ef42e8db1adebb7744cde6388842e11315691522014	"[""tus_336d068bbd6bf0b02d67963f01a41f9d380207af44b1f428bd29227039598409""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000156052""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	GNAQ		"[""other_unresolved""]"	resolved_exact		discovery
symbol:GNAS|entrez:2778	v0.5.0	tue_27e5c70654a49199ff200692e0d8cc7ff933cb9633fee74eea5acbfc9ac225ce	"[""tus_eb30b4e24ecbcc12ae9ae2d37fc2b293a0b9074de1240c18c26ef3e59e61eec5""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000087460""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	GNAS		"[""other_unresolved""]"	resolved_exact		discovery
symbol:GRIN2A|entrez:2903	v0.5.0	tue_8d3e7ea22201668188aca400f02388c2f7db071b52af256ca4d480a9a5be8f96	"[""tus_82c86f9c6d08d265c4269b5c2b0e521576b858d670d6a37165d609e2c75cf761""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000183454""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	GRIN2A		"[""other_unresolved""]"	resolved_exact		discovery
symbol:GZMB|entrez:3002	v0.5.0	tue_e4777a3af0ec638e92b24b6adb2d2c1c266946d6b80eae3ea79378e5d02f45ad	"[""tus_8c46f4c4ca54607a6b32d3f3a5f1db770b3c55dbc05f4dcb32414dfcdeb94ed6""]"	"[{""dataset_version"": ""benchmark_v1"", ""inclusion_rule"": ""policy-required benchmark union"", ""limitations"": [], ""source_class"": ""benchmark_union"", ""source_record_id"": ""symbol:GZMB|entrez:3002""}]"	included	[]	GZMB		"[""immune_cold_state""]"	resolved_exact	immune-context marker	discovery
symbol:H3-3A|entrez:3020	v0.5.0	tue_1376771794ba9bb8e8a14c72266e77c7abdfe451fe895d66a1a962954bf37d7c	"[""tus_ea2dcd26d5384837bb41602f8e4e6ccda4c6fb1246e05d4f3fa86c6cdf855e48""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000163041""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	H3-3A		"[""other_unresolved""]"	resolved_exact		discovery
symbol:H3-3B|entrez:3021	v0.5.0	tue_25eae0a2bc02e3d559d169164bdf9253f9b672e9423cbc13443dbdcdcdbd3ece	"[""tus_cb626926f199a1000e98fb8862de5283e83d3c950f0f926acf4585cd4cd370ee""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000132475""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	H3-3B		"[""other_unresolved""]"	resolved_exact		discovery
symbol:H3C2|entrez:8358	v0.5.0	tue_c7690258e9bad2e7f5cbca2e09fc42fba799ba5ec6b76aa473b30d66a79e9c83	"[""tus_f5798a4da3c76c8f587aa9dc831afb40d0ece06f43b9a00b7bbaed1ffd307c12""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000286522""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	H3C2		"[""other_unresolved""]"	resolved_exact		discovery
symbol:HAVCR2|entrez:84868	v0.5.0	tue_96d498fb0744b0d3617269cf63e6e0177d926389b7df7ea647f23563f82085d5	"[""tus_a98806a3d986c379309e9c468374ec1419cce7251b416794eb7ba3508b2761e1""]"	"[{""dataset_version"": ""benchmark_v1"", ""inclusion_rule"": ""policy-required benchmark union"", ""limitations"": [], ""source_class"": ""benchmark_union"", ""source_record_id"": ""symbol:HAVCR2|entrez:84868""}]"	included	[]	HAVCR2		"[""checkpoint_redundancy""]"	resolved_exact	anti-PD-1 combination target	discovery
symbol:HGF|entrez:3082	v0.5.0	tue_151351fc6faf55764666191553868bb699b77915f027fa615a08f19c0c2fbb60	"[""tus_07230adff44da3cccb5d849c0e56b5bdc6ccb72e3cc0192304f1f5f83b2110ea""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000019991""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	HGF		"[""other_unresolved""]"	resolved_exact		discovery
symbol:HLA-A|entrez:3105	v0.5.0	tue_e622b4cd09811d352e9e9e17d55e18ebe4268122bd8611f4edb400620ed39386	"[""tus_89e68d8945f12a9bcf088277c2962a9d56c88281af21ba4f3882b8a9bea4c0fd""]"	"[{""dataset_version"": ""benchmark_v1"", ""inclusion_rule"": ""policy-required benchmark union"", ""limitations"": [], ""source_class"": ""benchmark_union"", ""source_record_id"": ""symbol:HLA-A|entrez:3105""}]"	included	[]	HLA-A		"[""antigen_presentation_loss""]"	resolved_exact	antigen-presentation resistance biomarker	discovery
symbol:HLA-B|entrez:3106	v0.5.0	tue_1cf03ff3c9fee00512b930a59a178d159b25dbdff70ba2baa187456eb286fc8d	"[""tus_d3d2d93f5a7dd51e0e23d1656afb97388e97c57d678fc2a6b17259cc4229617b""]"	"[{""dataset_version"": ""benchmark_v1"", ""inclusion_rule"": ""policy-required benchmark union"", ""limitations"": [], ""source_class"": ""benchmark_union"", ""source_record_id"": ""symbol:HLA-B|entrez:3106""}]"	included	[]	HLA-B		"[""antigen_presentation_loss""]"	resolved_exact	antigen-presentation resistance biomarker	discovery
symbol:HNF1A|entrez:6927	v0.5.0	tue_1f8b75b001df7f9fb10167aa447383344ccf27780a7cadc2857d92b4be4dc542	"[""tus_fa495086d782ef54f4aaa4512aeb1f19dfbb1bb9cf490f54a86ab5ef3b10a897""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000135100""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	HNF1A		"[""other_unresolved""]"	resolved_exact		discovery
symbol:HRAS|entrez:3265	v0.5.0	tue_fa6d3f61ca0d77976402d1bc89fbb50aa00e28a8abc3b7869105985971950cc6	"[""tus_5191abeacee4bec67a4482404bd3ad50d309494447ec08329b17c45388ccadae""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000174775""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	HRAS		"[""other_unresolved""]"	resolved_exact		discovery
